Gross,Brine Inlet Temp,Brine Outlet Temp,"Brine Outlet Temp Vaporizer ""A""","Brine Outlet Temp Vaporizer ""B""","Brine Outlet Temp Preheater ""A""","Brine Outlet Temp Preheater ""B""",R134A Inlet Temp,"R134A Outlet Temp Preheater ""A""","R134A Outlet Temp Vaporizer ""A""","R134A Outlet Temp Preheater ""B""","R134A Outlet Temp Vaporizer ""B""",R134a Pump Disch Pressure,"Turbo Inlet Pressure ""B""",Turbo Inlet Temp,Turbo Inlet Superheat,Turbo Exhaust Temp,Turbo Exhaust Superheat,Condenser Pressure
0.540008173273396,0.494736842105264,0.11351351351351352,0.0739436619718308,0.12296416938110746,0.10258964143426291,0.09266055045871555,0.3735042735042735,0.14914243102162567,0.18433734939759022,0.15277777777777785,0.21082949308755744,0.7753897024090693,0.0,0.30840163934426224,0.07454739084132055,0.0712298274902616,0.03825463239689181,0.1407315561066336
0.540089906007356,0.494736842105264,0.10918918918918913,0.07042253521126762,0.1221498371335505,0.09661354581673309,0.0871559633027523,0.37008547008547005,0.14914243102162567,0.18433734939759022,0.15277777777777785,0.21082949308755744,0.7751535191308454,0.0,0.3073770491803279,0.07454739084132055,0.07178631051752923,0.03825463239689181,0.1407315561066336
0.5392725786677565,0.494736842105264,0.11351351351351352,0.06954225352112658,0.12133550488599355,0.09561752988047803,0.08899082568807343,0.36923076923076925,0.14914243102162567,0.18313253012048186,0.1520467836257311,0.21082949308755744,0.7749173358526215,0.0,0.3053278688524589,0.08093716719914801,0.06956037840845854,0.03825463239689181,0.14197148171109727
0.5423784225582347,0.494736842105264,0.10378378378378372,0.07042253521126762,0.12052117263843659,0.0946215139442231,0.08623853211009179,0.36666666666666664,0.14914243102162567,0.18313253012048186,0.15131578947368435,0.21082949308755744,0.7744449692961739,0.0,0.30430327868852447,0.0702875399361022,0.06622148024485255,0.039450089659294675,0.1382517048977061
0.5395995096035963,0.49122807017543857,0.10378378378378372,0.07218309859154921,0.12052117263843659,0.0946215139442231,0.09174311926605505,0.37094017094017095,0.14914243102162567,0.18313253012048186,0.15131578947368435,0.2119815668202766,0.7742087860179498,0.0,0.30430327868852447,0.07880724174653884,0.06789092932665555,0.041243275552898986,0.13949163050216987
0.5378831221904373,0.49122807017543857,0.10918918918918913,0.07218309859154921,0.11970684039087963,0.09860557768924308,0.09449541284403667,0.3683760683760684,0.15063385533184204,0.18192771084337347,0.1505847953216374,0.2119815668202766,0.773736419461502,0.0,0.3053278688524589,0.07135250266240681,0.0690038953811909,0.04303646144650329,0.13887166769993795
0.5353494074376788,0.494736842105264,0.11459459459459453,0.07042253521126762,0.11889250814332245,0.10358565737051798,0.09816513761467892,0.37264957264957266,0.15137956748695014,0.18192771084337347,0.15131578947368435,0.2119815668202766,0.7732640529050543,0.0,0.3063524590163935,0.0756123535676251,0.07011686143572625,0.04482964734010759,0.14445133292002477
0.5192480588475685,0.494736842105264,0.12756756756756754,0.06954225352112658,0.11970684039087963,0.1145418326693227,0.10733944954128442,0.3948717948717949,0.15212527964205821,0.18192771084337347,0.1520467836257311,0.2119815668202766,0.7730278696268303,0.0,0.30840163934426224,0.0820021299254526,0.08736783528102393,0.04662283323371189,0.16305021698698074
0.5018389865140989,0.494736842105264,0.14594594594594595,0.07130281690140843,0.12052117263843659,0.13346613545816738,0.12293577981651381,0.41623931623931626,0.1536167039522744,0.18192771084337347,0.15350877192982457,0.21313364055299544,0.7725555030703825,0.0,0.30942622950819665,0.06922257720979766,0.09794101279910966,0.04662283323371189,0.180409175449473
0.49382917858602376,0.4982456140350893,0.1589189189189188,0.07306338028169002,0.12133550488599355,0.147410358565737,0.13394495412844032,0.42735042735042733,0.1543624161073827,0.18072289156626511,0.15497076023391826,0.21313364055299544,0.7725555030703825,0.0,0.310450819672131,0.07454739084132055,0.1062882582081247,0.04722056186491333,0.1903285802851829
0.47764609726195345,0.4982456140350893,0.16756756756756758,0.0739436619718308,0.1221498371335505,0.15537848605577684,0.13853211009174307,0.4367521367521367,0.15585384041759887,0.18072289156626511,0.155701754385965,0.21313364055299544,0.7727916863486064,0.0,0.310450819672131,0.07348242811501596,0.11519198664440736,0.04781829049611476,0.20396776193428387
0.4789538210053127,0.5017543859649127,0.16756756756756758,0.07570422535211264,0.12296416938110746,0.15438247011952191,0.13761467889908258,0.44017094017094016,0.15659955257270694,0.18072289156626511,0.1571637426900585,0.21313364055299544,0.7730278696268303,0.0,0.31147540983606564,0.07987220447284345,0.11574846967167507,0.04781829049611476,0.2045877247365158
0.47960768287699224,0.5017543859649127,0.16756756756756758,0.07658450704225345,0.12377850162866465,0.153386454183267,0.13761467889908258,0.44102564102564096,0.15734526472781502,0.18072289156626511,0.15789473684210525,0.21313364055299544,0.7732640529050543,0.0,0.3125,0.0756123535676251,0.1179744017807457,0.04841601912731619,0.20272783632982022
0.4801798120147118,0.5052631578947381,0.1664864864864864,0.07834507042253504,0.12459283387622161,0.15239043824701193,0.13853211009174307,0.44102564102564096,0.15585384041759887,0.18072289156626511,0.15935672514619895,0.21313364055299544,0.773500236183278,0.0,0.3135245901639344,0.07880724174653884,0.11519198664440736,0.04841601912731619,0.2021078735275883
0.48197793216183077,0.5052631578947381,0.1664864864864864,0.08098591549295767,0.12540716612377856,0.151394422310757,0.13761467889908258,0.44102564102564096,0.1543624161073827,0.18072289156626511,0.1586257309941522,0.2119815668202766,0.773736419461502,0.0,0.3135245901639344,0.08306709265175716,0.11018363939899839,0.049013747758517634,0.20148791072535646
0.5018389865140989,0.5052631578947381,0.15243243243243237,0.08978873239436612,0.12622149837133553,0.14043824701195212,0.12660550458715594,0.4205128205128205,0.1528709917971663,0.18072289156626511,0.1571637426900585,0.2119815668202766,0.7739726027397259,0.0,0.31454918032786877,0.0756123535676251,0.09070673344463,0.04542737597130902,0.18474891506509605
0.5121373109930527,0.5052631578947381,0.14270270270270258,0.08802816901408453,0.12622149837133553,0.1294820717131474,0.11559633027522931,0.40940170940170945,0.15137956748695014,0.18072289156626511,0.15643274853801176,0.21313364055299544,0.7742087860179498,0.0,0.31557377049180313,0.07774227902023426,0.07401224262659994,0.029886431560071727,0.1735895846249225
0.5297098487944423,0.5052631578947381,0.12432432432432433,0.0845070422535211,0.12622149837133553,0.1115537848605578,0.10091743119266056,0.38376068376068373,0.14988814317673374,0.18072289156626511,0.15497076023391826,0.21313364055299544,0.7742087860179498,0.0,0.31557377049180313,0.07774227902023426,0.062326099053978866,0.029886431560071727,0.15127092374457526
0.5399264405394362,0.5052631578947381,0.11027027027027014,0.08098591549295767,0.12622149837133553,0.099601593625498,0.09082568807339454,0.37264957264957266,0.14914243102162567,0.18192771084337347,0.15423976608187132,0.21313364055299544,0.7739726027397259,0.0,0.31557377049180313,0.07987220447284345,0.05954368391764052,0.030484160191273157,0.1425914445133292
0.5398447078054761,0.5052631578947381,0.11351351351351352,0.08186619718309847,0.12622149837133553,0.09860557768924308,0.08990825688073392,0.37264957264957266,0.14839671886651756,0.18192771084337347,0.15350877192982457,0.21428571428571427,0.773736419461502,0.0,0.31557377049180313,0.07774227902023426,0.06288258208124659,0.030484160191273157,0.14135151890886544
0.5405803024111157,0.5087719298245614,0.11027027027027014,0.0845070422535211,0.12622149837133553,0.09661354581673309,0.09357798165137618,0.3735042735042735,0.14839671886651756,0.18313253012048186,0.1520467836257311,0.21428571428571427,0.773736419461502,0.0,0.31557377049180313,0.07880724174653884,0.0667779632721202,0.030484160191273157,0.1425914445133292
0.5403351042092358,0.5087719298245614,0.11675675675675673,0.08626760563380269,0.12622149837133553,0.09860557768924308,0.09816513761467892,0.37264957264957266,0.1476510067114095,0.18313253012048186,0.15131578947368435,0.21428571428571427,0.773500236183278,0.0,0.31557377049180313,0.07880724174653884,0.06399554813578186,0.030484160191273157,0.1425914445133292
0.5410706988148754,0.5087719298245614,0.11243243243243234,0.0853873239436619,0.12622149837133553,0.099601593625498,0.0954128440366973,0.3717948717948718,0.14541387024608501,0.17831325301204806,0.14546783625731,0.2085253456221198,0.7798771846953235,0.0,0.31147540983606564,0.07135250266240681,0.05620478575403454,0.023909145248057376,0.14321140731556103
0.5425418880261546,0.5087719298245614,0.10594594594594592,0.07922535211267608,0.12377850162866465,0.09561752988047803,0.08899082568807343,0.3717948717948718,0.1409395973154363,0.17710843373493967,0.14181286549707608,0.2085253456221198,0.7808219178082191,0.0,0.31454918032786877,0.07135250266240681,0.04563160823594881,0.022115959354453076,0.13949163050216987
0.5429505516959542,0.5087719298245614,0.10054054054054051,0.07570422535211264,0.12133550488599355,0.0896414342629482,0.08623853211009179,0.37008547008547005,0.13646532438478756,0.17710843373493967,0.1388888888888889,0.2085253456221198,0.7817666509211146,0.0,0.31147540983606564,0.07241746538871136,0.052865887590428484,0.02032277346084877,0.14011159330440168
0.5602778912954638,0.5087719298245614,0.0724324324324323,0.0739436619718308,0.11889250814332245,0.06573705179282863,0.06422018348623854,0.33589743589743587,0.1327367636092469,0.17590361445783131,0.13596491228070173,0.2085253456221198,0.7820028341993386,0.0,0.30942622950819665,0.06496272630457932,0.03116304952698947,0.022713687985654513,0.10725356478611281
0.5686146301593789,0.5087719298245614,0.04756756756756748,0.06866197183098578,0.11644951140065157,0.036852589641434286,0.03577981651376152,0.3017094017094017,0.12826249067859818,0.17590361445783131,0.13523391812865498,0.20737327188940097,0.7817666509211146,0.0,0.30840163934426224,0.0702875399361022,0.021146355036171457,0.023909145248057376,0.07997520148791071
0.5682059664895792,0.5087719298245614,0.046486486486486456,0.06690140845070419,0.11400651465798047,0.0348605577689243,0.03302752293577976,0.2982905982905983,0.12975391498881436,0.17469879518072295,0.13523391812865498,0.20737327188940097,0.7817666509211146,0.0,0.3073770491803279,0.07241746538871136,0.025598219254312788,0.029886431560071727,0.07873527588344696
0.5678790355537393,0.5087719298245614,0.043243243243243246,0.06514084507042235,0.11319218241042352,0.03784860557768921,0.03577981651376152,0.3008547008547009,0.13049962714392246,0.1734939759036146,0.13523391812865498,0.20737327188940097,0.7815304676428909,0.0,0.3063524590163935,0.07135250266240681,0.01947690595436839,0.022713687985654513,0.07935523868567884
0.5682876992235391,0.5087719298245614,0.04432432432432426,0.06866197183098578,0.11319218241042352,0.040836653386454126,0.03853211009174314,0.3,0.13124533929903054,0.1734939759036146,0.13596491228070173,0.20737327188940097,0.7815304676428909,0.0,0.3063524590163935,0.06709265175718847,0.02671118530884814,0.02809324566646742,0.07811531308121508
0.5682059664895792,0.5087719298245614,0.04540540540540528,0.07570422535211264,0.11400651465798047,0.0448207171314741,0.039449541284403644,0.3034188034188034,0.1327367636092469,0.17228915662650587,0.13596491228070173,0.20737327188940097,0.7815304676428909,0.0,0.3073770491803279,0.06922257720979766,0.027824151363383415,0.029886431560071727,0.07935523868567884
0.5669799754801799,0.5087719298245614,0.05513513513513507,0.07130281690140843,0.11726384364820854,0.049800796812749,0.04862385321100915,0.31196581196581197,0.133482475764355,0.1734939759036146,0.13596491228070173,0.20737327188940097,0.781294284364667,0.0,0.30840163934426224,0.0702875399361022,0.030606566499721755,0.02689778840406455,0.0892746435213887
0.5545565999182672,0.5087719298245614,0.0972972972972973,0.07658450704225345,0.12377850162866465,0.08864541832669327,0.08165137614678904,0.36068376068376073,0.13646532438478756,0.17469879518072295,0.13961988304093564,0.20737327188940097,0.781294284364667,0.0,0.30942622950819665,0.0702875399361022,0.040066777963272134,0.025702331141661688,0.12771233725976436
0.5114017163874133,0.5087719298245614,0.13837837837837835,0.08626760563380269,0.12785016286644968,0.1314741035856574,0.11559633027522931,0.41538461538461535,0.1401938851603282,0.17590361445783131,0.14400584795321653,0.20737327188940097,0.7815304676428909,0.0,0.30840163934426224,0.07135250266240681,0.06844741235392326,0.025104602510460244,0.17730936143831366
0.48704536166734785,0.5087719298245614,0.15243243243243237,0.08362676056338031,0.12785016286644968,0.14541832669322702,0.13394495412844032,0.4418803418803419,0.14466815809097694,0.17710843373493967,0.14839181286549719,0.20737327188940097,0.7817666509211146,0.0,0.3073770491803279,0.0766773162939297,0.08736783528102393,0.025104602510460244,0.2021078735275883
0.48132407029015123,0.5087719298245614,0.15567567567567558,0.08626760563380269,0.12703583061889248,0.147410358565737,0.1394495412844037,0.44529914529914527,0.14839671886651756,0.17710843373493967,0.15131578947368435,0.2085253456221198,0.7817666509211146,0.0,0.3053278688524589,0.06922257720979766,0.08848080133555929,0.023909145248057376,0.20520768753874763
0.48197793216183077,0.5087719298245614,0.1589189189189188,0.08362676056338031,0.12622149837133553,0.149402390438247,0.1394495412844037,0.4435897435897436,0.14914243102162567,0.17710843373493967,0.14985380116959066,0.2085253456221198,0.7820028341993386,0.0,0.3053278688524589,0.0756123535676251,0.08903728436282693,0.023311416616855946,0.20334779913205203
0.4837760523089497,0.5087719298245614,0.15783783783783778,0.08186619718309847,0.12540716612377856,0.149402390438247,0.1403669724770642,0.4418803418803419,0.1469052945563014,0.17710843373493967,0.14839181286549719,0.2085253456221198,0.7822390174775625,0.0,0.3053278688524589,0.06922257720979766,0.08848080133555929,0.022115959354453076,0.20334779913205203
0.4837760523089497,0.5087719298245614,0.15675675675675677,0.08010563380281688,0.12540716612377856,0.149402390438247,0.1403669724770642,0.44102564102564096,0.14466815809097694,0.17710843373493967,0.1469298245614035,0.2096774193548386,0.7824752007557865,0.0,0.3063524590163935,0.07880724174653884,0.08625486922648859,0.021518230723251642,0.20334779913205203
0.4889252145484267,0.5087719298245614,0.15243243243243237,0.0853873239436619,0.12459283387622161,0.14641434262948208,0.13761467889908258,0.4376068376068376,0.14243102162565247,0.17710843373493967,0.14546783625731,0.2096774193548386,0.7827113840340104,0.0,0.3063524590163935,0.07774227902023426,0.08736783528102393,0.020920502092050205,0.19714817110973337
0.5395995096035963,0.5087719298245614,0.11027027027027014,0.08714788732394349,0.12377850162866465,0.09760956175298802,0.09449541284403667,0.37435897435897436,0.14168530947054436,0.17710843373493967,0.14400584795321653,0.2096774193548386,0.7829475673122341,0.0,0.3063524590163935,0.07241746538871136,0.04396215915414583,0.01972504482964734,0.14011159330440168
0.5409072333469555,0.5087719298245614,0.10810810810810811,0.08362676056338031,0.12296416938110746,0.10059760956175293,0.09449541284403667,0.3752136752136752,0.14168530947054436,0.17710843373493967,0.14327485380116955,0.2096774193548386,0.7829475673122341,0.0,0.3073770491803279,0.07348242811501596,0.04340567612687819,0.019127316198445904,0.1407315561066336
0.541642827952595,0.5052631578947381,0.10378378378378372,0.0845070422535211,0.1221498371335505,0.10159362549800799,0.08899082568807343,0.37435897435897436,0.14243102162565247,0.17590361445783131,0.14254385964912283,0.20737327188940097,0.7831837505904581,0.0,0.3073770491803279,0.07348242811501596,0.04618809126321653,0.01852958756724447,0.1425914445133292
0.5372292603187576,0.5052631578947381,0.11135135135135132,0.0845070422535211,0.12133550488599355,0.1045816733067729,0.0963302752293578,0.3820512820512821,0.14317673378076076,0.17228915662650587,0.14181286549707608,0.20622119815668213,0.783419933868682,0.0,0.30840163934426224,0.0756123535676251,0.04841402337228716,0.017931858936043033,0.1475511469311841
0.5293829178586024,0.5052631578947381,0.11891891891891893,0.08186619718309847,0.12052117263843659,0.10956175298804781,0.10091743119266056,0.3897435897435897,0.14243102162565247,0.17228915662650587,0.14108187134502934,0.2096774193548386,0.783656117146906,0.0,0.3073770491803279,0.07454739084132055,0.04841402337228716,0.016736401673640166,0.1543707377557346
0.5436044135676339,0.5052631578947381,0.10378378378378372,0.08010563380281688,0.11970684039087963,0.0946215139442231,0.0871559633027523,0.37264957264957266,0.13870246085011181,0.17228915662650587,0.1403508771929826,0.2096774193548386,0.7838923004251299,0.0,0.3063524590163935,0.06922257720979766,0.04229271007234284,0.01613867304243873,0.13949163050216987
0.5393543114017163,0.5052631578947381,0.10594594594594592,0.08098591549295767,0.12377850162866465,0.09661354581673309,0.08899082568807343,0.3752136752136752,0.13870246085011181,0.17590361445783131,0.14108187134502934,0.2096774193548386,0.7829475673122341,0.0,0.310450819672131,0.06922257720979766,0.05175292153589321,0.017931858936043033,0.14383137011779293
0.5158970167552105,0.5052631578947381,0.13081081081081075,0.08362676056338031,0.12377850162866465,0.12051792828685252,0.11192660550458718,0.4051282051282052,0.1394481730052201,0.17710843373493967,0.14400584795321653,0.2096774193548386,0.7829475673122341,0.0,0.31147540983606564,0.0766773162939297,0.06789092932665555,0.020920502092050205,0.16986980781153124
0.5162239476910503,0.5052631578947381,0.12972972972972974,0.08362676056338031,0.12459283387622161,0.12051792828685252,0.11009174311926606,0.4042735042735042,0.1409395973154363,0.17831325301204806,0.1469298245614035,0.21082949308755744,0.7824752007557865,0.0,0.31147540983606564,0.06602768903088391,0.06455203116304957,0.024506873879258814,0.17048977061376316
0.5127911728647323,0.5052631578947381,0.13405405405405396,0.0845070422535211,0.12703583061889248,0.12250996015936251,0.11284403669724768,0.4068376068376068,0.14392244593586884,0.17951807228915675,0.14839181286549719,0.2119815668202766,0.7798771846953235,0.0,0.31147540983606564,0.0702875399361022,0.06789092932665555,0.027495517035265985,0.17296962182269057
0.4993052717613405,0.5052631578947381,0.15243243243243237,0.08714788732394349,0.12947882736156358,0.14043824701195212,0.12935779816513757,0.41709401709401706,0.15883668903803141,0.18915662650602402,0.1586257309941522,0.21428571428571427,0.7675956542276805,0.0,0.3196721311475409,0.08093716719914801,0.10127991096271564,0.052002390914524806,0.18412895226286424
0.48876174908050674,0.5052631578947381,0.16324324324324319,0.09947183098591537,0.1319218241042347,0.15438247011952191,0.14311926605504582,0.4256410256410256,0.16480238627889632,0.19638554216867457,0.1637426900584796,0.21543778801843308,0.766414737836561,0.0,0.3288934426229508,0.09371671991480295,0.11574846967167507,0.059175134488942016,0.19404835709857404
0.46979975480179814,0.5052631578947381,0.1827027027027026,0.09507042253521114,0.13517915309446252,0.17031872509960153,0.1550458715596331,0.4444444444444444,0.16480238627889632,0.19638554216867457,0.16447368421052633,0.21543778801843308,0.7661785545583373,0.0,0.3258196721311474,0.09052183173588924,0.12632164718976072,0.059175134488942016,0.20768753874767512
0.47478545157335517,0.5052631578947381,0.1783783783783784,0.09507042253521114,0.13680781758957666,0.16334661354581678,0.15137614678899083,0.44017094017094016,0.16554809843400461,0.19638554216867457,0.16520467836257308,0.2165898617511519,0.7661785545583373,0.0,0.32069672131147525,0.08519701810436635,0.12465219810795773,0.059175134488942016,0.20396776193428387
0.46563138536984067,0.5052631578947381,0.1837837837837838,0.09330985915492955,0.13680781758957666,0.1693227091633466,0.1550458715596331,0.44957264957264953,0.1662938105891127,0.19518072289156618,0.16593567251462002,0.21774193548387108,0.7659423712801133,0.0,0.3196721311475409,0.09797657082002129,0.1324429604897051,0.06096832038254633,0.21264724116553005
